id,company_name,signal_type,source,source_url,product_match,sector,score,confidence,keywords_summary,territory,sales_officer,keywords_matched,raw_data,discovered_at,status,notes
75,JSW Steel Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/jsw-steel-ltd_4936.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],Unassigned,,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Jharkhand. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Jharkhand"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-10-14 00:00:00,NEW,
72,NTPC Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/NTPC-Ltd/U14124RA2026PTC876492,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Rajasthan"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-09 00:00:00,NEW,
3,Ambuja Cements Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/ambuja-cements-ltd_7548.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Punjab. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Punjab"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-09-13 00:00:00,NEW,
62,ACC Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/acc-ltd_8199.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],West Region,SO_WEST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the term loan facility for the road widening project at Gujarat. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Gujarat"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-09-04 00:00:00,NEW,
63,Adani Power Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/adani-power-ltd_1038.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],East Region,SO_EAST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Odisha. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Odisha"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-08-09 00:00:00,NEW,
35,Century Textiles,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=66950,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the road widening project at Punjab. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Punjab"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-06-22 00:00:00,NEW,
115,Hindalco Industries,New Company Registration,MCA,https://www.zaubacorp.com/company/Hindalco-Industries/U54933DE2026PTC632786,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Delhi"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-06-21 00:00:00,NEW,
80,Grasim Industries Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=94422,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],West Region,SO_WEST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Karnataka. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Karnataka"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-06-17 00:00:00,NEW,
52,Vedanta Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=78509,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",East Region,SO_EAST_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the new textile unit at Odisha. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Odisha"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-06-13 00:00:00,NEW,
18,Tata Power Company Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/tata-power-company-ltd_8812.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the term loan facility for the road widening project at Punjab. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Punjab"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-06-02 00:00:00,NEW,
17,JSW Steel Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/JSW-Steel-Ltd/U83514KA2026PTC135759,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Karnataka"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-03-09 00:00:00,NEW,
22,PWD Maharashtra,New Company Registration,MCA,https://www.zaubacorp.com/company/PWD-Maharashtra/U74744OD2026PTC750700,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Odisha"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-03-03 00:00:00,NEW,
55,Gujarat State Petronet Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Gujarat-State-Petronet-Ltd/U67210HA2026PTC889537,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Haryana"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-03-02 00:00:00,NEW,
83,Larsen & Toubro Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Larsen-&-Toubro-Ltd/U59084RA2026PTC503551,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Rajasthan"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-02-28 00:00:00,NEW,
36,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U16175RA2026PTC272776,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Rajasthan"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-02-13 00:00:00,NEW,
81,Vedanta Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Vedanta-Ltd/U92194DE2026PTC743271,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b9100.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Delhi"", ""authorized_capital_cr"": 100.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-01-28 00:00:00,NEW,
